address,beds,baths,type,price,sqft,listing#,sqft_min,sqft_max,sqft_avg,Type,Style
20 Tubman Ave 1606 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10885193,600,699,649.5,Condo Apartment,Apartment
11 Wellesley St W 1603 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10404885,500,599,549.5,Condo Apartment,Apartment
18 Maitland Terr 1803 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9355574,500,599,549.5,Condo Apartment,Apartment
20 John St 1122 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10442725,500,599,549.5,Condo Apartment,Apartment
1 Belsize Dr 632 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10417332,500,599,549.5,Condo Apartment,Apartment
398 Eglinton Ave E 803 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10422786,600,699,649.5,Condo Apartment,Apartment
525 Wilson Ave 252 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9391696,600,699,649.5,Condo Apartment,Apartment
2152 Lawrence Ave E 1105 Toronto,1,1,Condo Apt Apartment,2550,600-699,E10429365,600,699,649.5,Condo Apartment,Apartment
7 Broadway Ave 211 Toronto,1,1,Comm Element Condo Apartment,2550,0-499,C10425132,0,499,249.5,Common Element Condo,Apartment
185 Roehampton Ave 2705 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10419772,500,599,549.5,Condo Apartment,Apartment
190 Borough Dr 2311 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E10707737,600,699,649.5,Condo Apartment,Apartment
20 Shore Breeze Dr 403 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10415157,500,599,549.5,Condo Apartment,Apartment
55 Bremner Blvd 2805 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9262527,600,699,649.5,Condo Apartment,Apartment
25 Town Centre Crt 2309 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E10431563,600,699,649.5,Condo Apartment,Apartment
942 Yonge St 712 Toronto,1,1,Condo Apt Apartment,2550,700-799,C10411810,700,799,749.5,Condo Apartment,Apartment
5 Defries St 1913 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10414672,500,599,549.5,Condo Apartment,Apartment
543 Richmond St W 522 Toronto,1,1,Comm Element Condo Apartment,2550,500-599,C10426228,500,599,549.5,Common Element Condo,Apartment
25 Carlton St 2506 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9768467,600,699,649.5,Condo Apartment,Apartment
775 King St W 207 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9770186,600,699,649.5,Condo Apartment,Apartment
7 Mabelle Ave 806 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W9409335,600,699,649.5,Condo Apartment,Apartment
2121 Lake Shore Blvd 1005 Toronto,1,1,Condo Apt Apartment,2550,700-799,W10365978,700,799,749.5,Condo Apartment,Apartment
357 King St W 1406 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10410309,500,599,549.5,Condo Apartment,Apartment
255 Village Green Sq 2006 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E10441504,600,699,649.5,Condo Apartment,Apartment
832 Bay St 2509 Toronto,1,1,Condo Apt Apartment,2550,0-499,C9249963,0,499,249.5,Condo Apartment,Apartment
501 Yonge St 1901 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9248642,500,599,549.5,Condo Apartment,Apartment
9 Bogert Ave 704 Toronto,1,1,Condo Apt Apartment,2550,600-699,C9770266,600,699,649.5,Condo Apartment,Apartment
15 Fort York Blvd 1102 Toronto,1+1,1,Comm Element Condo Apartment,2550,600-699,C10416122,600,699,649.5,Common Element Condo,Apartment
887 Bay St 702 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10430026,600,699,649.5,Condo Apartment,Apartment
7 Grenville St 511 Toronto,1+1,1,Condo Apt Apartment,2550,700-799,C9349622,700,799,749.5,Condo Apartment,Apartment
763 Bay St 4112 Toronto,1,1,Comm Element Condo Apartment,2550,500-599,C9419015,500,599,549.5,Common Element Condo,Apartment
231 Fort York Blvd 1005 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10420209,500,599,549.5,Condo Apartment,Apartment
120 Dallimore Circ 525 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10410089,500,599,549.5,Condo Apartment,Apartment
2369 Danforth Ave 709 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E9370612,600,699,649.5,Condo Apartment,Apartment
125 Blue Jays Way 2201 Toronto,1+1,1,Comm Element Condo Apartment,2550,500-599,C9513080,500,599,549.5,Common Element Condo,Apartment
25 Greenview Ave 1024 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9769562,500,599,549.5,Condo Apartment,Apartment
20 SHOREBREEZE Dr 3802 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10433895,500,599,549.5,Condo Apartment,Apartment
55 Charles St E 4409 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10323223,500,599,549.5,Condo Apartment,Apartment
28 Harrison Garden Blvd 712 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9305139,600,699,649.5,Condo Apartment,Apartment
1926 Lake Shore Blvd W 2616 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10431715,500,599,549.5,Condo Apartment,Apartment
763 Bay St 3013 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9506709,500,599,549.5,Condo Apartment,Apartment
81 Wellesley St E 502 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10874809,600,699,649.5,Condo Apartment,Apartment
11 Wellesley St W 4204 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10420598,500,599,549.5,Condo Apartment,Apartment
199 Richmond St W 318 Toronto,1+1,2,Condo Apt Apartment,2550,700-799,C9769347,700,799,749.5,Condo Apartment,Apartment
68 Canterbury Pl 1110 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9722883,500,599,549.5,Condo Apartment,Apartment
501 Yonge St 5103 Toronto,1+1,1,Condo Apt Apartment,2550,0-499,C10427936,0,499,249.5,Condo Apartment,Apartment
33 Bay St 2101 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10428677,600,699,649.5,Condo Apartment,Apartment
57 Brock Ave 501 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W10432260,600,699,649.5,Condo Apartment,Apartment
125 Peter St 1413 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10411884,600,699,649.5,Condo Apartment,Apartment
15 Stafford St PH09 Toronto,1,1,Condo Apt Apartment,2550,0-499,C9384539,0,499,249.5,Condo Apartment,Apartment
30 Nelson St 304 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10418012,600,699,649.5,Condo Apartment,Apartment
319 Jarvis St 4906 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9364545,500,599,549.5,Condo Apartment,Apartment
1350 Ellesmere Rd 620 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E9381580,600,699,649.5,Condo Apartment,Apartment
21 Carlton St 909 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10424241,600,699,649.5,Condo Apartment,Apartment
60 Byng Ave 1502 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10429808,500,599,549.5,Condo Apartment,Apartment
55 De Boers Dr 606 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W9417762,600,699,649.5,Condo Apartment,Apartment
1285 DUPONT St 2107 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,W9386698,600,699,649.5,Condo Apartment,Apartment
17 Barberry Pl 1304 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,C10409850,600,699,649.5,Condo Apartment,Apartment
233 Beecroft Rd 1511 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10845427,600,699,649.5,Condo Apartment,Apartment
55 Charles St E 2710 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9380714,500,599,549.5,Condo Apartment,Apartment
8 Telegram Mews 711 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9417212,500,599,549.5,Condo Apartment,Apartment
25 Lower Simcoe St 1206 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10425859,500,599,549.5,Condo Apartment,Apartment
4955 YONGE St 1110 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,C9831711,600,699,649.5,Condo Apartment,Apartment
25 Lower Simcoe St 722 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10404841,600,699,649.5,Condo Apartment,Apartment
6 Humberline Dr 419 Toronto,1+1,1,Condo Apt Apartment,2550,700-799,W10441334,700,799,749.5,Condo Apartment,Apartment
33 Bay St 3601 Toronto,1+1,1,Condo Apt Apartment,2549,600-699,C10411698,600,699,649.5,Condo Apartment,Apartment
195 Redpath Ave 3505 Toronto,1+1,2,Condo Apt Apartment,2549,600-699,C10423723,600,699,649.5,Condo Apartment,Apartment
19 Bathurst St 3906 Toronto,1+1,1,Condo Apt Apartment,2540,500-599,C9512381,500,599,549.5,Condo Apartment,Apartment
17 Dundonald St 1301 Toronto,1+1,1,Condo Apt Apartment,2530,500-599,C10052205,500,599,549.5,Condo Apartment,Apartment
1285 Dupont St 2405 Toronto,1+1,1,Condo Apt Apartment,2528,600-699,W10430390,600,699,649.5,Condo Apartment,Apartment
50 Thomas Riley Rd 2008 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W10433649,600,699,649.5,Condo Apartment,Apartment
38 Lee Centre Dr 616 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,E10423236,600,699,649.5,Condo Apartment,Apartment
763 Bay St 3412 Toronto,1,1,Condo Apt Apartment,2525,500-599,C10421094,500,599,549.5,Condo Apartment,Apartment
50 Thomas Riley Rd 2208 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W10415597,600,699,649.5,Condo Apartment,Apartment
1100 Sheppard Ave W 1135 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W9368381,600,699,649.5,Condo Apartment,Apartment
1105 Leslie St 1201 Toronto,1+1,1,Condo Apt Apartment,2525,700-799,C10412040,700,799,749.5,Condo Apartment,Apartment
191 Sherbourne St 1707 Toronto,1,1,Condo Apt Apartment,2525,600-699,C9769353,600,699,649.5,Condo Apartment,Apartment
20 Richardson St 2611 Toronto,1+1,1,Condo Apt Apartment,2520,500-599,C10426069,500,599,549.5,Condo Apartment,Apartment
35 Mariner Terr 5307 Toronto,1+1,1,Condo Apt Multi-Level,2925,700-799,C9419054,700,799,749.5,Condo Apartment,Multi-Level
8 The Esplanade 408 Toronto,1+1,2,Condo Apt Apartment,2925,700-799,C10874953,700,799,749.5,Condo Apartment,Apartment
525 Adelaide St W 1822 Toronto,1+1,2,Condo Apt Apartment,2925,600-699,C10929247,600,699,649.5,Condo Apartment,Apartment
25 Earlington Ave 219 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,W10884896,700,799,749.5,Condo Apartment,Apartment
138 Downes St 1209 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10429566,600,699,649.5,Condo Apartment,Apartment
400 Wellington St W 302 Toronto,1,1,Condo Apt Apartment,2950,600-699,C9417035,600,699,649.5,Condo Apartment,Apartment
11 Bogert Ave 1905 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C9394584,700,799,749.5,Condo Apartment,Apartment
280 Howland Ave SPH29 Toronto,1,1,Condo Apt Apartment,2950,600-699,C10412072,600,699,649.5,Condo Apartment,Apartment
2230 Lake Shore Blvd W 2001 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,W10426707,700,799,749.5,Condo Apartment,Apartment
203 College st St 2501 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C9196677,500,599,549.5,Condo Apartment,Apartment
45 Charles St E 4609 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C10409410,700,799,749.5,Condo Apartment,Apartment
30 Ordnance St S 902 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10405856,600,699,649.5,Condo Apartment,Apartment
5168 Yonge St 3601 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C9303452,600,699,649.5,Condo Apartment,Apartment
8 The Esplanade 4203 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10422309,600,699,649.5,Condo Apartment,Apartment
110 Charles St E 2609 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10441941,600,699,649.5,Condo Apartment,Apartment
377 Madison Ave N 309 Toronto,1,1,Condo Apt Apartment,2950,600-699,C10874909,600,699,649.5,Condo Apartment,Apartment
203 College St 3007 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C10428182,500,599,549.5,Condo Apartment,Apartment
2191 Yonge St 3901 Toronto,1+1,2,Condo Apt Apartment,2950,800-899,C9362802,800,899,849.5,Condo Apartment,Apartment
195 Redpath Ave 3615 Toronto,1,1,Condo Apt Apartment,2950,0-499,C9509787,0,499,249.5,Condo Apartment,Apartment
10 Old York Mills Rd 214 Toronto,1+1,1,Condo Apt Apartment,2950,800-899,C10410126,800,899,849.5,Condo Apartment,Apartment
29 Queens Quay E 1011 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,C9513645,700,799,749.5,Condo Apartment,Apartment
39 Queens Quay E 426 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C10412050,700,799,749.5,Condo Apartment,Apartment
200 Bloor St W 1004 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10406749,600,699,649.5,Condo Apartment,Apartment
1 Bloor St E 905 Toronto,1+1,1,Condo Apt Multi-Level,2950,600-699,C10477064,600,699,649.5,Condo Apartment,Multi-Level
629 King St W 621 Toronto,1,1,Condo Apt Apartment,2950,0-499,C10432953,0,499,249.5,Condo Apartment,Apartment
7 Grenville St 4808 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10431946,600,699,649.5,Condo Apartment,Apartment
5168 Yonge St 2907 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10431640,600,699,649.5,Condo Apartment,Apartment
32 Davenport Rd 3003 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C9509615,500,599,549.5,Condo Apartment,Apartment
35 Mariner Terr 4210 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,C10430422,700,799,749.5,Condo Apartment,Apartment
19 Bathurst St 3903 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10418018,600,699,649.5,Condo Apartment,Apartment
560 King St W 610 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10425031,600,699,649.5,Condo Apartment,Apartment
8 The Esplanade 5301 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C9299391,600,699,649.5,Condo Apartment,Apartment
435 Richmond St W 1603 Toronto,1+1,1,Co-Op Apt Apartment,2950,600-699,C10428721,600,699,649.5,Co-Op Apartment,Apartment
55 Charles St E 1609 Toronto,1,1,Condo Apt Apartment,2950,500-599,C9306409,500,599,549.5,Condo Apartment,Apartment
388 Yonge St 6805 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10433230,600,699,649.5,Condo Apartment,Apartment
245 Davisville Ave LPH8 Toronto,1+1,1,Condo Apt Apartment,2975,700-799,C10414730,700,799,749.5,Condo Apartment,Apartment
2191 Yonge St 2901 Toronto,1+1,2,Condo Apt Apartment,2980,800-899,C10428387,800,899,849.5,Condo Apartment,Apartment
585 Bloor St E 3320 Toronto,1+1,2,Condo Apt Apartment,2990,600-699,C9507198,600,699,649.5,Condo Apartment,Apartment
25 Dalhousie St 1806 Toronto,1,1,Condo Apt Apartment,2990,500-599,C10408893,500,599,549.5,Condo Apartment,Apartment
21 Grand Magazine St 2304 Toronto,1+1,1,Condo Apt Apartment,2995,700-799,C10426717,700,799,749.5,Condo Apartment,Apartment
2 Clarendon Ave 109 Toronto,1,1,Condo Apt Apartment,2995,500-599,C8313006,500,599,549.5,Condo Apartment,Apartment
2 Clarendon Ave 110 Toronto,1,1,Condo Apt Apartment,2995,500-599,C9388483,500,599,549.5,Condo Apartment,Apartment
633 Bay St 1808 Toronto,1+1,2,Condo Apt Apartment,2995,800-899,C10432231,800,899,849.5,Condo Apartment,Apartment
1 Yorkville Ave 1007 Toronto,1+1,1,Condo Apt Apartment,2995,500-599,C9355646,500,599,549.5,Condo Apartment,Apartment
650 King St W 205 Toronto,1,1,Condo Apt Apartment,2999,700-799,C10433106,700,799,749.5,Condo Apartment,Apartment
65 St Mary St 4203 Toronto,1+2,1,Condo Apt Apartment,2999,600-699,C9268988,600,699,649.5,Condo Apartment,Apartment
399 Adelaide St W 203 Toronto,1,1,Condo Apt Apartment,2999,600-699,C10428956,600,699,649.5,Condo Apartment,Apartment
16 Bonnycastle St 1102 Toronto,1+1,2,Condo Apt Multi-Level,3000,700-799,C10411758,700,799,749.5,Condo Apartment,Multi-Level
1080 Bay St 2309 Toronto,1+1,1,Condo Apt Apartment,3000,500-599,C9310979,500,599,549.5,Condo Apartment,Apartment
188 Cumberland St 1903 Toronto,1+1,1,Condo Apt Apartment,3000,500-599,C9350362,500,599,549.5,Condo Apartment,Apartment
20 Shore breeze Dr 3408 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,W9374155,600,699,649.5,Condo Apartment,Apartment
125 Redpath Ave 604 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10428993,600,699,649.5,Condo Apartment,Apartment
55 Mercer St S 3215 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10402886,600,699,649.5,Condo Apartment,Apartment
28 Ted Rogers Way 2211 Toronto,1,1,Condo Apt Apartment,3000,700-799,C9362876,700,799,749.5,Condo Apartment,Apartment
75 Queens Wharf Rd 307 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9282107,600,699,649.5,Condo Apartment,Apartment
7 Grenville St 1807 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10707948,600,699,649.5,Condo Apartment,Apartment
1 Concorde Pl 1507 Toronto,1+1,2,Condo Apt Apartment,3000,1200-1399,C10415033,1200,1399,1299.5,Condo Apartment,Apartment
88 Cumberland St 808 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9375520,600,699,649.5,Condo Apartment,Apartment
8 Cumberland St 1007 Toronto,1,1,Condo Apt Apartment,3000,500-599,C9371011,500,599,549.5,Condo Apartment,Apartment
101 Charles St E 3008 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9386169,600,699,649.5,Condo Apartment,Apartment
801 Bay St 1602 Toronto,1+1,2,Condo Apt Apartment,3000,700-799,C9513371,700,799,749.5,Condo Apartment,Apartment
8 Olympic Gdn Dr S1501 Toronto,1+1,2,Condo Apt Apartment,3000,700-799,C9396649,700,799,749.5,Condo Apartment,Apartment
39 Queens Quay E 921 Toronto,1,1,Condo Apt Apartment,3000,700-799,C10409879,700,799,749.5,Condo Apartment,Apartment
501 St Clair Ave W 1401 Toronto,1,1,Condo Apt Apartment,3000,500-599,C9507597,500,599,549.5,Condo Apartment,Apartment
30 Shore Breeze Dr 6010 Toronto,1+1,1,Comm Element Condo Apartment,3000,500-599,W10416625,500,599,549.5,Common Element Condo,Apartment
770 Bay St 2605 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C10421535,600,699,649.5,Condo Apartment,Apartment
32 Davenport Rd 402 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9388598,600,699,649.5,Condo Apartment,Apartment
955 Queen St 311 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C10412338,600,699,649.5,Condo Apartment,Apartment
108 Peter St W 725 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10430107,600,699,649.5,Condo Apartment,Apartment
99 John St 1609 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9398715,600,699,649.5,Condo Apartment,Apartment
5 Soudan Ave 2703 Toronto,1+1,2,Condo Apt Apartment,3000,500-599,C10431534,500,599,549.5,Condo Apartment,Apartment
181 HURON St UP07 Toronto,1+0,1,Condo Apt Other,3000,500-599,C10404061,500,599,549.5,Condo Apartment,Other
17 Zorra St 2304 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,W9394120,600,699,649.5,Condo Apartment,Apartment
181 Huron St Up07 Toronto,1+1,1,Condo Apt Apartment,3000,500-599,C9396829,500,599,549.5,Condo Apartment,Apartment
761 Bay St 2104 Toronto,1+1,2,Condo Apt Apartment,3000,700-799,C10428273,700,799,749.5,Condo Apartment,Apartment
2020 Bathurst St 1209 Toronto,1,1,Condo Apt Apartment,3000,0-499,C9282797,0,499,249.5,Condo Apartment,Apartment
7 Carlton St 407 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9769159,600,699,649.5,Condo Apartment,Apartment
1 Bloor St E 3505 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9511922,600,699,649.5,Condo Apartment,Apartment
203 College St 1805 Toronto,1+1,2,Condo Apt Apartment,3000,500-599,C10406056,500,599,549.5,Condo Apartment,Apartment
3 Gloucester St 4806 Toronto,1,1,Condo Apt Apartment,3000,500-599,C9311585,500,599,549.5,Condo Apartment,Apartment
33 University Ave N 2009 Toronto,1+1,2,Condo Apt Apartment,3000,1000-1199,C9734404,1000,1199,1099.5,Condo Apartment,Apartment
55 Mercer St 2709 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C9264351,600,699,649.5,Condo Apartment,Apartment
501 St. Clair Ave W 1904 Toronto,1,1,Condo Apt Apartment,3000,500-599,C10407747,500,599,549.5,Condo Apartment,Apartment
195 McCaul St 903 Toronto,1+1,1,Condo Apt Apartment,3000,700-799,C9513919,700,799,749.5,Condo Apartment,Apartment
576 Front St W 731 Toronto,1,1,Condo Apt Apartment,3000,600-699,C10416833,600,699,649.5,Condo Apartment,Apartment
203 College St 2402 Toronto,1+1,2,Condo Apt Apartment,3000,500-599,C10424341,500,599,549.5,Condo Apartment,Apartment
80 John St 3103 Toronto,1+1,1,Condo Apt Apartment,3000,700-799,C9417381,700,799,749.5,Condo Apartment,Apartment
8 Cumberland St 5008 Toronto,1,1,Condo Apt Apartment,3000,0-499,C9389733,0,499,249.5,Condo Apartment,Apartment
488 University Ave 3115 Toronto,1+1,1,Condo Apt Apartment,3000,700-799,C10408049,700,799,749.5,Condo Apartment,Apartment
766 King St W 303 Toronto,1,1,Condo Townhouse Loft,3000,700-799,C10430854,700,799,749.5,Condo Townhouse,Loft
181 Sheppard Ave E 508 Toronto,1+1,1,Condo Apt Apartment,3000,700-799,C10707801,700,799,749.5,Condo Apartment,Apartment
200 Redpath Ave 0305 Toronto,1,1,Condo Apt Apartment,3025,0-499,C10422288,0,499,249.5,Condo Apartment,Apartment
1080 Bay St 2306 Toronto,1+1,1,Condo Apt Apartment,3050,600-699,C9350912,600,699,649.5,Condo Apartment,Apartment
3018 Yonge St 909 Toronto,1+1,1,Condo Apt Apartment,3050,700-799,C9394576,700,799,749.5,Condo Apartment,Apartment
